Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
1989280,PETE'S FRESH MARKET,PETE'S FRESH MARKET,2309123,Grocery Store,Risk 1 (High),2333 W MADISON ST ,CHICAGO,IL,60612,2/16/2017,Complaint Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: CORRECTED
ALL DOORS NOW RODENT PROFFED
 | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: CORRECTED
OUTSIDE GREASE CONTAINER NOW MAINTAINED
 | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: INSTRUCTED TO STORE ALL MULTIUSE UTENSILS IN A CLEAN SANITIZED CONTAINER. NO SANITIZER NEEDED. CORRECTED AND MAINTAIN.  | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED TO SHORTEN THE SANITIZER HOSES AT ALL OF THE 3-COMPARTMENT SINKS TO PREVENT THEM FROM TOUCHING THE WATER ONCE SINKS ARE FILLED. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INSTRUCTED TO CLEAN AND MAINTAIN THE KNIFE RACKS IN ALL THE PREP AREAS, REMOVE THE DIRT/DUST BUILD UP FROM THE FAN COVERS IN THE DONUT CASE IN THE REAR CUSTOMER AREA, CLEAN THE EXTERIOR OF THE BULK INGREDIENT CONTATINERS IN BAKERY AND THE CAN OPENER IN THE DELI PREP AREA.  | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments:  REACH IN COOLERS IN DELI, JUICE AND PIZZA AREA IN NEED OF CLEANING TO REMOVE ALL BUILD UP. MUST CLEAN AND MAINTAIN.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments:  FLOORS IN MAIN KITCHEN IN NEED OF REGROUTING IN SEVERAL AREAS. FLOORS THROUGH OUT ALL SERVICE DEPARTMENTS IN NEED OF CLEANING TO REMOVE ALL BUILD UP IN CORNERS. MUST CORRECT AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: INSTRUCTED TO CLEAN AND MAINTAIN THE WALLS IN THE REAR PRODUCE AREA, REMOVE FOOD AND DIRT. CLEAN THE FILTERS ON THE VENTILATION HOOD IN THE TACO PREP AREA AND CLEAN THE VENTS IN THE CUSTOMER TOILET ROOMS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: INSTRUCTED TO FIX THE LEAK AT THE VALVE UNDER THE EXPOSED HAND WASHING SINK (THAT'S IN FRONT OF THE OVENS) IN THE MAIN PREP AREA. MAINTAIN SAME. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: LEAK AT 3 COMPARTMENT SINK IN MEAT DEPARTMENT IN NEED OF REPAIR. CORRECT AND MAINTAIN.  | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments:  ALL REACH IN COOLERS IN NEED OF THERMOETERS. MUST INSTALL AND MAINTAIN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: ALL UNNECESSARY CLUTTERAT 2ND FLOOR STORAGE AREA IN NEED OF REMOVING AND ORGANIZING. CORRECTED AND MAINTAIN.  | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: ALL FOOD HANDLERS IN ALL SERVICE DEPARTMENTS MUST HAVE HAIR RESTRAINTS. CORRECT AND MAINTAIN.  | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: ICE UTENSIL IN COFFEE BAR MUST BE KEPT IN A CLEAN SANITIZED CONTAINER. CORRECT AND MAINTAIN. ",41.88106937,-87.68530755,"(41.88106937422222, -87.68530755272025)"
1989275,LEMOYNE FAMILY MART INC,,2511521,Grocery Store,Risk 3 (Low),3358 W LEMOYNE ST ,CHICAGO,IL,60651,2/16/2017,License,Fail,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: Premises has no refrigeration: All food establishments that display, prepare, or store potentially hazardous food shall have adequate refrigerated food storage facilities. Must provide and maintain at 40f or below. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: Premises has no contract of proof of service with a pest control company as required. Also must provide a complete pest control log book. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: Premises has no dumpster or service for proper garbage disposal. | 27. TOILET ROOMS ENCLOSED CLEAN, PROVIDED WITH HAND CLEANSER, SANITARY HAND DRYING DEVICES AND PROPER WASTE RECEPTACLES - Comments: Observed no soap or paper towels in the toilet room for proper hand washing. Must provided and maintain. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: Observed toilet room door not self closing. Must provide and maintain a self closing device.",41.90833606,-87.71172871,"(41.90833605669644, -87.71172870735164)"
1989271,"HOST INTERNATIONAL INC, CHILIS T-2",CHILI'S TOO (T2  F4),34192,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,2/16/2017,Canvass,Fail,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: Observed ice, used for human consumption, not protected- in the coca cola ice machine observed a black, mold-like accumulation on the interior portions. Instructed facility to remove all ice, clean, sanitize, and maintain. Serious violation 7-38-005(a). | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Observed dirt accumulation on the shelves in the walk in cooler. Instructed facility to clean and maintain.

Observed food debris on the interiors of the microwaves. Instructed facility to clean and maintain.

Observed the large, stand alone ice machine near Stanley's Prep to have slight dirt accumulation in the upper, interior portion. Instructed facility to clean, sanitize, and maintain. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Observed oil, dirt, and food debris on the floors under the line and around heavy equipment and fixtures. Instructed facility to clean and maintain. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Instructed facility to install and maintain a splashguard to the right of the bar exposed handsink.",42.0085364,-87.91442844,"(42.008536400868735, -87.91442843927047)"
1989270,EVITA ARGENTINIAN STEAKHOUSE,EVITA,2464488,Restaurant,Risk 1 (High),6112 N LINCOLN AVE ,CHICAGO,IL,60659,2/16/2017,Short Form Complaint,Pass w/ Conditions,21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NOTED NO CERTIFIED FOOD MANAGER WITH CITY OF CHICAGO FOOD SERVICE CERTIFICATE AT THIS TIME OF INSPECTION.INSTRUCTED TO HAVE A CERTIFIED FOOD MANAGER WITH CITY OF CHICAGO CERTIFICATE ON SITE AT ALL TIMES. SERIOUS VIOLATION #7-38-012 | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NOTED LEAKING FAUCET AT THE 3 COMPARTMENT SINK OF THE SECOND FLOOR. INSTRUCTED TO REPAIR AND MAINTAIN.,41.99315114,-87.71209941,"(41.993151143293765, -87.71209940511191)"
1989265,"MAYA'S PIZZA, INC.","MAYA'S PIZZA, INC.",1846595,Restaurant,Risk 1 (High),8550 S COMMERCIAL AVE ,CHICAGO,IL,60617,2/16/2017,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST CLEAN FLOORS BEHIND THE COOKING EQUIPMENT IN FOOD PREP AREA AND IN REAR OF PREMISES BEHIND THE REACH-IN COOLERS,INSTRUCTED TO CLEAN AND MAINTAIN AREA",41.73951522,-87.55161787,"(41.7395152198227, -87.55161786599929)"
1989263,THAI AROMA INC,THAI AROMA,1909730,Restaurant,Risk 1 (High),4142 N BROADWAY ,CHICAGO,IL,60613,2/16/2017,Complaint,Pass w/ Conditions,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: FOUND WALK IN COOLER TEMPERATURE AT 45.3F. CRITICAL VIOLATION.7-38-005( A) | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: FOUND POTENTIALLY HAZARDOUS FOOD AT IMPROPER COLD HOLDING TEMPERATURES INSIDE WALK IN COOLER. 60 POUNDS RAW CHICKEN AT 45.2F, 27 POUNDS CREAM CHEESE AT 45.1F, 20 POUNDS TOFU AT 44.0F, 10 POUNDS CURRY SAUCE 44.3F, 10 POUNDS PEANUT SAUCE AT 44.1F, 20 POUNDS RAW BEEF AT 44.2F, 5 POUNDS DICED TOMATOES AT 45.3F, AND 5 POUNDS COOKED RICE AT 65.2F. CRITICAL VIOLATION. 7-38-005(A) DISPOSED OF APPROXIMATELY 157 POUNDS OF FOOD. APPROXIMATE VALUE AT 300 DOLLARS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: FOUND NO BACKFLOW PREVENTION DEVICE AT ICE MACHINE WATER LINE. MUST PROVIDE. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: FOUND CLUTTER STORED INSIDE DRY STORAGE AREAS.(OLD EQUIPMENT, PLATES, BOXES, ETC.) MUST CLEAN AND ORGANIZE DRY STORAGE AREAS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FOUND FLOORS NOT CLEAN AT ALL PREPARATION AREAS AND DRY STORAGE AREAS. MUST CLEAN AND SANITIZE. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: FOUND FOOD CONTAINERS NOT STORED PROPERLY. ON SHELVING UNITS. MUST STORE INVERTED.",41.95798395,-87.65289438,"(41.957983952158955, -87.65289437913422)"
1989262,SMOKE & SNACK TIME INC.,SMOKE & SNACK TIME INC.,2511231,Grocery Store,Risk 3 (Low),3337 W NORTH AVE ,CHICAGO,IL,60647,2/16/2017,License,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: SPLASHGUARD IS NEEDED AT THE EXPOSED HAND WASHING SINK IN REAR DISHWASHING AREA. MUST PROVIDE AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED WATER DAMAGED CEILING TILES INSIDE WASHROOM IN REAR OF PREMISES. MUST REPAIR AND MAINTAIN.",41.90995419,-87.71090488,"(41.909954191939946, -87.71090487898776)"
1989260,TEXICAN CHICAGO,TEXICAN,2511905,Restaurant,Risk 1 (High),869 N LARRABEE AVE ,CHICAGO,IL,60610,2/16/2017,License,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Observed a flat top grill with no ventilation to the outside. Manager instructed to contact the Ventilation section of the Building Department for ventilation requirements.

Must install backflow prevention device on utility faucet in rear. Must maintain same.",41.89845129,-87.64286468,"(41.89845129336727, -87.64286468417464)"
1989258,NORTHSIDE COLLEGE PREP.,NORTHSIDE COLLEGE PREP,46061,School,Risk 1 (High),5501 N KEDZIE AVE ,CHICAGO,IL,60625,2/16/2017,Canvass Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: Violation Corrected.No pest activity found at this time of inspection, Eco lab  pest control serviced the premises on 2/10/2017.  | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: Violation Corrected.Ice machine was cleaned in detail,proof shown at this time. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: Violation Corrected. Garbage dumpster area is now maintained/free of foul odors and all containers are covered at this time of inspection.  | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Corrected. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: OBSERVED BURNT-OUT LIGHT BULBS INSIDE (1) 2 DOOR KITCHEN COOLER AND (1) 1 DOOR COOLER AT SERVING LINE.INSTRUCTED TO REPLACE BURNT-OUT LIGHT BULBS AND MAINTAIN ADEQUATE LIGHTING. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED NO BACKFLOW PREVENTION DEVICE AT THE WATER DISPENSING UNIT LOCATED IN STUDENT LUNCH ROOM AREA.INSTRUCTED TO INSTALL A VISIBLE BACKFLOW PREVENTION DEVICE AND MAINTAIN.",41.98135196,-87.70867192,"(41.9813519623745, -87.70867191793931)"
1989259,BURGER KING,BURGER KING,2411506,Restaurant,Risk 2 (Medium),1215 N MILWAUKEE AVE ,CHICAGO,IL,60642,2/16/2017,Complaint,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: NOTED A HOLE IN THE WALL BASE IN THE EMPLOYEE'S TOILET ROOM. MUST REPAIR AND MAINTAIN TO PREVENT ENTRY POINT FOR PESTS.",41.90377045,-87.66690457,"(41.90377044758285, -87.6669045724279)"
1989256,REESE'S FAST FOOD,REESE'S FAST FOOD,1594197,Restaurant,Risk 2 (Medium),1823 W 87TH ST ,CHICAGO,IL,60620,2/16/2017,Complaint,Fail,"11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: EXPOSED HAND WASHING FACILITY IN FRONT FOOD PREP AREA NOT PROPERLY MAINTAINED. NO HOT RUNNING WATER AT THIS SINK. THIS SINK MUST BE REPAIRED. CRITICAL VIOLATION. 7-38-030 | 2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: WALK-IN COOLER FOUND AT IMPROPER TEMPERATURE. AIR TEMP WAS RECORDED AT 50.1F. INSTRUCTED TO REMOVE ALL PRODUCTS FOUND AT IMPROPER TEMPERATURES FROM THIS UNIT AND HAVE IT SERVICED. CRITICAL VIOLATION 7-38-005(A). | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: PRE-MADE PACKAGED SALADS WITH CUT TOMATOES AND CUT LEAFY GREENS FOUND INSIDE WALK-IN COOLER AT 51.1F. INSTRUCTED TO DISCARD ALL FOOD ITEMS NOT HELD AT PROPER TEMPERATURES. CRITICAL VIOLATION 7-38-005(A). | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REMOVE ALL EXCESSIVE ICE BUILD-UP FROM COILS AND CONDENSING UNIT IN 3-DOOR REACH-IN COOLER, AND FROM THE INTERIOR OF THE DEEP FREEZER IN THE REAR WHICH ALSO NEEDS A NEW LID(USING A PIECE OF WOOD).
PAINT ALL RUSTY STORAGE RACKS AND SHELVES THROUGHOUT WHERE PRESENT. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN THE MASSIVE GREASE BUILD-UP FROM THE INTERIOR AND EXTERIOR OF THE DEEP FRYER(S), CLEAN INTERIORS AND EXTERIORS OF ALL COOLERS, FREEZERS, ALL PREP TABLES, ALL SINKS, ALL SHELVES, AND ALL OTHER COOKING EQUIPMENT IN FOOD PREP AREA. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN MASSIVE DIRT, GREASE AND DEBRIS FROM FLOORS THROUGHOUT ALONG THE BASES OF THE WALLS, IN CORNERS, UNDERNEATH AND BEHIND ALL HEAVY EQUIPMENT. THE FLOOR IN REAR STORAGE AREA WHERE DEEP FREEZER AND WALK-IN COOLER IS LOCATED NEEDS CLEANING, PAINTING, OR REPLACING. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: ALL WALLS, CEILING TILES, AND CEILING VENTS THROUGHOUT ALL AREAS NEED CLEANING, PAINTING AND/OR REPLACING.
CLEAN EXCESSIVE GREASE FROM HOODS AND EXHAUST SYSTEM. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: MUST PROVIDE LONG STEM METAL THERMOMETERS FOR TAKING AND RECORDING HOT AND COLD FOOD TEMPERATURES. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: FOUND OVER 50 CIGARETTE BUTTS ON GROUND OUTSIDE OF REAR EXIT DOOR, MUST PROVIDE SOME SORT OF CONTAINER TO PROPERLY DISCARD THEM PROPERLY. ALL OUTSIDE PROPERTY LINE AREAS MUST BE KEPT CLEAN. | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: NO CHEMICAL TEST KIT ON PREMISES, MUST PROVIDE. SERIOUS VIOLATION 7-38-030",41.73560252,-87.66890848,"(41.73560251854692, -87.66890848279452)"
1983170,SAPORI NAPOLETANI PIZZERIA RISTORANTE,SAPORI NAPOLETANI PIZZERIA RISTORANTE,2424089,Restaurant,Risk 1 (High),6050 N NORTHWEST HWY ,CHICAGO,IL,60631,2/15/2017,Canvass,Out of Business,,41.99113674,-87.79721443,"(41.991136743198716, -87.79721443074477)"
1989261,AMK KITCHEN BAR,AMK KITCHEN BAR,2384861,Restaurant,Risk 1 (High),1954 W ARMITAGE AVE ,CHICAGO,IL,60622,2/16/2017,Complaint,Fail,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO CITY OF CHICAGO CERTIFIED FOOD MANAGAGER OR VALID CERTIFICATE ONSITE WHILE SERVING POTENTIALLY HAZARDOUS FOODS I.E. SHELLFISH, BEEF, FISH, SOUPS, ETC. MUST HAVE AT LEAST ONE CERTIFIED FOOD MANAGER ONSITE WITH THE CERTIFICATE CONSPICUOSLY POSTED AT ALL TIMES. SERIOUS VIOLATION 7-38-012 | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: FOOD (ICE) NOT PROTECTED FROM CONTAMINATION DURING STORAGE INSIDE OF THE ICE MACHINE. OBSERVED PINK AND BROWN MOLD LIKE SUBSTANCE ON THE INTERIOR SURFACE OF THE MACHINE IN DIRECT CONTACT WITH ICE. INSTRUCTED TO DETAIL CLEAN AND SANITIZE MACHINE TO REMOVE MOLD LIKE SUBSTANCE. SERIOUS VIOLATION 7-38-005A | 11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: NO HAND SINK IN A NEWLY ADDED PREPARATION AREA WITHOUT NOTIFYING CDPH: IN THE BASEMENT STORAGE AREA OBSERVED TWO PREP TABLES WITH A CAN OPENER AND CUTTING BOARD ATTACHED, A POTATO SLICER AND A MEAT SLICER. NO EXPOSED HAND SINK HAS BEEN INSTALLED IN THE BASEMENT. ALL PREP EQUIPMENT HAS BEEN TAGGED AND CANNOT BE USED UNTIL RE-INSPECTED BY CDPH AFTER AN EXPOSED HAND SINK HAS BEEN INSTALLED WITH HOT/COLD RUNNING WATER UNDER CITY PRESSURE WITH SOAP AND PAPER TOWELS. THE SEWER LINE IN THE BASEMENT THAT RUNS DIRECTLY ABOVE WHERE THE FUTURE PREP AREA WILL BE AFTER THE HAND SINK IS INSTALLED, MUST BE ENCLOSED OR COVERED TO PREVENT ANY POSSIBLE CONTAMINATION FROM DRIPPING ONTO PREP AREA. ONCE THE HAND SINK HAS BEEN INSTALLED AND THE SEWER LINE HAS BEEN SEALED AND PROTECTED, INSTRUCTED TO CONTACT CDPH FOR A RE-INSPECTION. NO CITATION ISSUED, FACILITY IS A LATE OPENER AND WAS NOT USING EQUIPMENT AT TIME OF INSPECTION. 7-38-030 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MISSING BASEBOARD ALONG THE WALLS IN THE EMPLOYEE BATHROOM LOCATED IN THE BASEMENT. FACILITY HAD FLOODING A WHILE BACK AND A 8 INCH SECTION BETWEEN THE WALL AND THE FLOOR WAS REMOVED AND HAS NOT BEEN REPLACED. MUST PROVIDE A TRIM OR BASEBOARD AT THE BOTTOM OF THE WALL NEAR THE FLOOR TO PROVIDE A SMOOTH, EASILY CLEANABLE SURFACE. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED TO DETAIL CLEAN BEHIND THE COOKING EQUIPMENT TO REMOVE OLD FOOD DEBRIS, ASH, AND DUST DEBRIS BUILDUP.  | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST DETAIL CLEAN THE SODA GUND BEHIND THE BAR UNDER THE BEER TAPS TO REMOVE PINK BUILDUP AND MAINTAIN. ",41.91787257,-87.6773963,"(41.917872568154245, -87.67739630277774)"
1989257,LAO SZE CHUAN RESTAURANT,LAO SZE CHUAN RESTAURANT,75883,Restaurant,Risk 1 (High),2172 S ARCHER AVE ,CHICAGO,IL,60616,2/16/2017,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: RUBBER GASKET LOOSE AT 3-DR REFRIGERATOR IN KITCHEN, MUST REPLACE/REEPAIR. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: FOUND WOK STATIONS AND AREAS WITH EXCESSIVE GREASE BUILD UP/NOT CLEAN. ALSO NOTED INTERIOR BOTTOM OF DEEP FRYER WITH GREASE BUILD-UP. MUST CLEAN AND MAINTAIN. CLEAN INTERIOR/EXTERIOR OF ALL REFRIGERATION UNITS AND COOKING EQUIPMENT. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: DETAIL CLEAN FLOOR THROUGHOUT KITCHEN AREA. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALLS IN NEED OF CLEANING IN KITCHEN TO REMOVE ALL FOOD SPLATTER AND BUILD UP. MUST CLEAN AND MAINTAIN AT ALL TIMES. CLEAN LIGHT PANELS OF GREASE/DUST BUILD UP IN KITCHEN AT REAR. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: REMOVE CLUTTER UNDER PREP TABLES IN KITCHEN, ORGANIZE AND MAINTAIN AT ALL TIMES.",41.85309846,-87.63460289,"(41.85309845931148, -87.63460289479191)"
1989253,"NEW HONG KONG BUFFET, INC",NEW HONG KONG BUFFET,2510903,Restaurant,Risk 1 (High),6249 N MCCORMICK RD ,CHICAGO,IL,60659,2/16/2017,License,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: NOTED RUSTY SHELVES THROUGH OUT THE KITCHEN PREP AREA AND INSIDE WALK IN COOLER. INSTRUCTED TO DETAIL CLEAN, REPAINT WITH NON TOXIC FOOD GRADE PAINT AND/OR REPLACE...NOTED TORN RUBBER GASKET AT DOOR OF KITCHEN SERVICE PREP COOLER AND SERVICE COOLER BY THE SUSHI PREP TABLE. INSTRUCTED TO REPAIR AND MAINTAIN AND/OR REPLACE.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CORRECTED | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: CORRECTED | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: NOTED DIRTY WASH CLOTHS SCATTERED ON PREP TABLES NOT PROPERLY STORED. INSTRUCTED TO PROPERLY STORED ALL WASH CLOTHS IN A SANITIZING SOLUTION ESPECIALLY WHEN NOT IN USE.",41.9954406,-87.71291738,"(41.995440602185084, -87.71291737890452)"
1989264,"EL ORIGINAL CHAVAS TACOS, INC.","EL ORIGINAL CHAVAS TACOS, INC.",1964229,Restaurant,Risk 1 (High),2333 W GRAND AVE ,CHICAGO,IL,60612,2/16/2017,Complaint,Pass,"31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: MUST REMOVE ALL CLAY BOWLS FROM SERVICE. ALL MULTI USE ARTICLES MUST BE SMOOTH AND ABLE TO SANITIZE PROPERLY.
",41.89056936,-87.68557425,"(41.890569355412836, -87.68557424853155)"
